SEC2000.2021.02.02SDTEZ
TimeStamp,gYawDev25s,gYawTwistPosition,gNacVibrationX,gNacVibrationY,gVibEffectiveValue,gRotSpeed1,gRotSpeed2,gRotSpeedSSI,gActualGenSpd,gConvTorqueActualVal,gWindSpeed10s,gWindSpeed1,gWindSpeed2,gWindDirection1Avg25s,gWindDirection2Avg25s,gPitSysTagPosSet,gPitchPosition,gHydSysPressure,gSCACosPhiSet,gScadaPowReduct,gBrakeCode,gYawCode,gMainLoopNumber,ManuControl,buf_safety_1,buf_safety_2,gCscDataIn.StateWord,gConvTorqueSetVal,buf_Conv_control,buf_gTBDI937101,buf_gTBDI937102,buf_gTBDO932201,buf_gTBDO932202,buf_gNacDI937101,buf_gNacDI937102,buf_gNacDI937103,buf_gNacDI937104,buf_gNacDI937105,buf_gNacDI937106,buf_gNacDI937107,buf_gNacDO932201,buf_gNacDO932202,buf_gNacDO932203,buf_gNacDO932204,gTmpCabTb,gTmpTb,gTmpTf,gTmpCabNac,gTmpNac,gTmpNacOutdoor,gYawSpeed,gTmpGbxLow,gTmpGbxInletOil,gTmpGbxOil,gTmpGbxWater,gTmpGenWinding,gTmpGenCoolWater,gTmpGenWindingU1,gTmpGenWindingV1,gTmpGenWindingW1,gTmpGenBearingF,gTmpGenBearingR,gTmpGenRing,gTmpGenInletAir,gTmpGenOutletAir,gGridU1,gGridU2,gGridU3,gGridIL1,gGridIL2,gGridIL3,gGridFreq,gGridP,gGridQ,gGridCosPhi,gPitPosEnc1[0],gPitPosEnc1[1],gPitPosEnc1[2],gPitPosEnc2[0],gPitPosEnc2[1],gPitPosEnc2[2],gPitDrvCurrentInv[0],gPitDrvCurrentInv[1],gPitDrvCurrentInv[2],gPitAxisBattVolt[0],gPitAxisBattVolt[1],gPitAxisBattVolt[2],gBufPitchStatus_1,gBufPitchStatus_2,gBufPitchStatus_3,gBufPitchStatus_4,gBufPitchStatus_5,gBufPitchStatus_6,gBufPitchStatus_7,gBufPitchStatus_8,BufferType,gRegion,,,,
2022_4_8_19:55:14:920,-5.39232,395.812,0.00314035,-0.000778222,0.00136518,0,0,-0.000836022,0,0,7.92212,8.69747,8.69747,-5.39232,-5.39232,89,92.0067,155.797,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.59,33,3276.7,36.1,35.9,27.8,1.06165e-15,68.8,64.2,65.4,66.2,77.5,39.8,77.2,77.5,76.9,61.9,54.7,40.7,0,0,415,413.1,410,12,0,13,50.02,-11,-9,0.765,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,308,327.9,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:15:920,-5.99959,395.812,0.0022248,-0.000824,0.0019662,0,0,0.000835941,0,0,8.23008,8.45545,8.45545,-5.99959,-5.99959,89,92.0067,155.827,0,1,70,120,1,0,254,11,512,0,0,139,3075,238.8,14,4087,1,2570,2036,7,4080,3967,1148.2,76,1539,0,33.56,33,3276.7,36.1,35.9,27.8,1.06165e-15,68.8,64.2,65.4,66.2,77.5,39.8,77.12,77.5,76.9,61.9,54.7,40.7,0,0,415,413.4,410.4,12,0,13,50.025,-11,-9,0.765,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.73,308,327.94,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:16:920,-6.60945,395.812,0.00100711,-0.000762963,0.00269743,0,0,-0.00130598,0,0,8.25389,7.9223,7.9223,-6.60945,-6.60945,89,92.0067,155.812,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.54,33,3276.7,36.1,35.9,27.8,1.06165e-15,68.8,64.2,65.4,66.21,77.46,39.8,77.1,77.46,76.83,61.9,54.7,40.7,0,0,415,413.2,410.1,12,0,13,50.014,-11,-9,0.7639,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.76,308,327.98,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:17:920,-5.96357,395.812,-0.000824,-0.000762963,0.00453119,0,0,-0.000925541,0,0,7.9644,7.25592,7.25592,-5.96357,-5.96357,89,92.0067,155.789,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.53,33,3276.7,36.06,35.9,27.8,1.06165e-15,68.8,64.2,65.4,66.23,77.4,39.8,77.1,77.4,76.8,61.9,54.7,40.7,0,0,415,413,410,12,0,13,50.033,-11,-9,0.7656,91.65,92.28,92.09,91.6,92.27,92.05,0,-0.01,0,306.74,308,327.95,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:18:920,-4.28582,395.812,-0.000778222,-0.000573748,0.00409833,0,0,-1.00648e-11,0,0.002,7.44805,6.6602,6.6602,-4.28582,-4.28582,89,92.0067,155.805,0,1,70,120,1,0,254,11,614.4,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.52,33,3276.7,36.07,35.9,27.8,1.06165e-15,68.8,64.2,65.4,66.26,77.4,39.8,77.02,77.4,76.8,61.9,54.7,40.7,0,0,415,413,410,12,0,13,50.025,-11,-9,0.7663,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.74,308,327.97,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:19:920,-4.28625,395.812,-0.000747703,0.00135807,0.00419626,0,0,-1.3978e-22,0,0.005,7.56384,8.47789,8.47789,-4.28625,-4.28625,89,92.0067,155.789,0,1,70,120,1,0,254,11,409.6,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.51,33,3276.7,36.04,35.9,27.8,1.06165e-15,68.8,64.2,65.4,66.29,77.39,39.8,77,77.39,76.77,61.9,54.7,40.7,0,0,414.8,413.3,410.3,12,0,13,50.026,-11,-9,0.766,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,308,328,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:20:920,-3.84493,395.812,-0.000622578,0.00137333,0.00378699,0,0,-1.94125e-33,0,0.009,8.05512,8.90621,8.90621,-3.84493,-3.84493,89,92.0067,155.812,0,1,70,120,1,0,254,11,614.4,0,0,139,3075,238.8,14,4087,1,2570,2036,7,4080,3967,1148.2,76,1539,0,33.55,33,3276.7,36.04,35.9,27.8,1.06165e-15,68.79,64.2,65.4,66.3,77.31,39.8,77,77.31,76.7,61.9,54.7,40.7,0,0,415.2,413.2,410,12,0,13,50.016,-11,-9,0.7661,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.97,328,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:21:920,-2.76282,395.812,0.00164647,-0.000103763,0.00131211,0,0,0.000636595,0,0.009,8.3714,8.65886,8.65886,-2.76282,-2.76282,89,92.0067,155.843,0,1,70,120,1,0,254,11,409.6,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.52,33,3276.7,36.02,35.9,27.81,1.06165e-15,68.75,64.2,65.4,66.3,77.3,39.8,77,77.3,76.7,61.9,54.7,40.7,0,0,415,413,410,12,0,13,50.026,-11,-9,0.7658,91.65,92.28,92.09,91.6,92.27,92.05,0,-0.01,0,306.7,307.98,328,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:22:920,-2.94056,395.812,0.00173955,-1.22074e-05,0.00076783,0,0,0.00159498,0,0.009,8.11213,7.03329,7.03329,-2.94056,-2.94056,89,92.0067,155.789,0,1,70,120,1,0,254,11,716.8,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.53,33,3276.7,36.01,35.9,27.81,1.06165e-15,68.74,64.2,65.4,66.3,77.29,39.8,77,77.29,76.68,61.9,54.7,40.7,0,0,415,413,410,12,0,13,50.029,-11,-9,0.7647,91.65,92.28,92.09,91.6,92.27,92.05,-0.01,0,0,306.75,307.98,328.03,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:23:920,-3.74215,395.812,0.00175481,-0.000354015,0.000687018,0,0,-0.000522085,0,0.008,7.87678,7.80038,7.80038,-3.74215,-3.74215,89,92.0067,155.728,0,1,70,120,1,0,254,11,307.2,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.53,33,3276.7,36.02,35.9,27.88,1.06165e-15,68.7,64.2,65.4,66.3,77.22,39.8,77,77.22,76.6,61.9,54.7,40.7,0,0,414.5,413.5,410.4,12.1,0,13.1,49.999,-11,-9,0.765,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.71,307.91,328.01,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:24:920,-4.63496,395.812,0.0017243,0.00146489,0.00177115,0,0,-0.00170941,0.02,0.007,7.60773,6.98294,6.98294,-4.63496,-4.63496,89,92.0067,155.789,0,1,70,120,1,0,254,11,716.8,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.58,33,3276.7,36,35.89,27.88,1.06165e-15,68.7,64.23,65.4,66.3,77.2,39.8,76.98,77.2,76.6,61.9,54.7,40.7,0,0,415,413.3,410.1,12,0,13,50.024,-11,-9,0.7633,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.85,328,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:25:920,-5.68977,395.812,0.00163274,0.00169378,0.00177656,0,0,-8.15563e-08,0,0.002,7.75594,9.06583,9.06583,-5.68977,-5.68977,89,92.0067,155.805,0,1,70,120,1,0,254,11,409.6,0,0,139,3075,238.8,14,4087,1,2570,2036,7,4080,3967,1148.2,76,1539,0,33.54,33,3276.7,36.02,35.9,27.9,1.06165e-15,68.7,64.2,65.4,66.3,77.2,39.79,76.9,77.2,76.58,61.9,54.7,40.7,0,0,415.1,413.3,410.2,12,0,13,50.047,-11,-9,0.7645,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.85,328.08,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:26:920,-6.41828,395.812,0.00178533,0.00178533,0.00175423,0,0,0.000859739,0,0.001,8.4673,9.63484,9.63484,-6.41828,-6.41828,89,92.0067,155.797,0,1,70,120,1,0,254,11,614.4,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.55,33,3276.7,36,35.9,27.89,1.06165e-15,68.7,64.28,65.4,66.3,77.13,39.8,76.9,77.13,76.53,61.9,54.7,40.7,0,0,415.2,413.2,410.2,12,0,13,50.036,-11,-9,0.7642,91.65,92.28,92.09,91.6,92.27,92.05,0,-0.01,0,306.7,307.85,328.1,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:27:920,-6.81194,395.812,0.0019837,0.00196844,0.00171085,0,0,0.00137186,0,0,8.93095,9.76302,9.76302,-6.81194,-6.81194,89,92.0067,155.789,0,1,70,120,1,0,254,11,409.6,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.58,33,3276.7,36,35.84,27.87,1.06165e-15,68.7,64.3,65.4,66.3,77.1,39.8,76.86,77.1,76.5,61.9,54.7,40.7,0,0,415.1,413,410,12,0,13,50.03,-11,-9,0.7644,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.8,328.1,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:28:920,-6.10531,395.812,0.00221259,0.00186163,0.00139109,0,0,-0.00163782,0.02,0,9.31838,9.96337,9.96337,-6.10531,-6.10531,89,92.0067,155.82,0,1,70,120,1,0,254,11,614.4,0,0,139,3075,341.2,14,4087,1,2570,2036,7,4080,3967,1173.8,76,1539,0,33.58,33,3276.7,36,35.85,27.88,1.06165e-15,68.7,64.3,65.4,66.3,77.1,39.79,76.8,77.1,76.5,61.9,54.7,40.7,0,0,415.1,413.1,410,12,0,13,50.023,-11,-9,0.765,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.8,328.1,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:29:920,-5.90473,395.812,0.00196844,0.00177007,0.00124972,0,0,-0.000593777,0,0,9.41165,9.15311,9.15311,-5.90473,-5.90473,89,92.0067,155.774,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.56,33,3276.7,36.01,35.83,27.87,1.06165e-15,68.7,64.3,65.4,66.3,77.08,39.8,76.8,77.08,76.44,61.9,54.7,40.7,0,0,415.1,413.4,410.3,12,0,13,50.035,-11,-9,0.7642,91.65,92.28,92.09,91.6,92.27,92.05,0,-0.01,0,306.7,307.81,328.1,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:30:920,-6.22371,395.812,0.00195318,0.00187689,0.00115688,0,0,0.00143601,0,0,9.38833,9.5912,9.5912,-6.22371,-6.22371,89,92.0067,155.759,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.54,33,3276.7,36,35.84,27.87,1.06165e-15,68.7,64.3,65.4,66.3,77,39.78,76.76,77,76.4,61.9,54.7,40.7,0,0,415.3,413.6,410.4,12,0,13,50.031,-11,-9,0.7653,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.8,328.14,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:31:920,-6.27915,395.812,0.00158696,0.00183111,0.00113379,0,0,0.000795592,0,0,9.58056,10.5068,10.5068,-6.27915,-6.27915,89,92.0067,155.774,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.58,33,3276.7,36,35.83,27.9,1.06165e-15,68.7,64.3,65.4,66.3,77,39.79,76.7,77,76.4,61.9,54.7,40.7,0,0,414.9,413.2,410.2,12,0,13,50.024,-11,-9,0.7621,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.79,328.16,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:32:920,-6.69191,395.812,0.00147862,0.00207831,0.00130069,0,0,-0.00133895,0,0,10.1404,10.7331,10.7331,-6.69191,-6.69191,89,92.0067,155.846,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.54,33,3276.7,36,35.83,27.9,1.06165e-15,68.7,64.3,65.4,66.3,77,39.78,76.7,77,76.39,61.9,54.7,40.7,0,0,415,413.1,410.2,12,0,13,50.011,-11,-9,0.7627,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.7,328.14,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:33:920,-6.5125,395.812,0.00190741,0.00208136,0.00109819,0,0,0.00133895,0,0,10.0377,9.33866,9.33866,-6.5125,-6.5125,89,92.0067,155.797,0,1,70,120,1,0,254,11,614.4,0,0,139,3075,341.2,14,4087,1,2570,2036,7,4080,3967,1173.8,76,1539,0,33.57,33,3276.7,36,35.82,27.9,1.06165e-15,68.7,64.3,65.4,66.3,77,39.79,76.7,77,76.3,61.9,54.7,40.7,0,0,415,413,410,12,0,13,50.02,-11,-9,0.7631,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.7,328.16,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:34:920,-5.94339,395.812,0.00200201,0.00198675,0.00092625,0,0,4.06045e-09,0,-0.003,9.6787,9.16226,9.16226,-5.94339,-5.94339,89,92.0067,155.782,0,1,70,120,1,0,254,11,409.6,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.56,33,3276.7,36,35.8,27.9,1.06165e-15,68.7,64.3,65.4,66.3,77,39.75,76.6,77,76.3,61.9,54.7,40.7,0,0,414.9,413.1,410.1,12,0,13,50.033,-11,-9,0.7662,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.7,328.19,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:35:920,-5.05697,395.812,0.00293283,0.00201727,0.00116852,0,0,-0.00155001,0,-0.009,9.38714,8.60713,8.60713,-5.05697,-5.05697,89,92.0067,155.789,0,1,70,120,1,0,254,11,614.4,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.55,33,3276.7,36,35.8,27.94,1.06165e-15,68.7,64.3,65.4,66.3,76.98,39.75,76.6,76.98,76.3,61.9,54.7,40.7,0,0,415.1,413.1,410,12,0,13.1,50.039,-11,-9,0.7647,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.7,328.24,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:36:920,-3.13892,395.812,0.00365001,0.0017243,0.00148659,0,0,0.000658229,0,-0.01,9.15107,9.02676,9.02676,-3.13892,-3.13892,89,92.0067,155.789,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.56,33,3276.7,36,35.8,28,1.06165e-15,68.7,64.3,65.4,66.3,76.9,39.74,76.6,76.9,76.21,61.9,54.7,40.71,0,0,415.3,413,410,12,0,13,50.042,-11,-9,0.7657,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.7,328.2,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:37:920,-1.03867,395.812,0.00407117,0.00160222,0.00177838,0,0,0.000891775,0,-0.007,9.3582,10.4787,10.4787,-1.03867,-1.03867,89,92.0067,155.812,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.57,33,3276.7,36,35.8,28,1.06165e-15,68.7,64.3,65.4,66.3,76.9,39.71,76.56,76.9,76.2,61.9,54.7,40.72,0,0,415,413,410,12,0,13,50.022,-11,-9,0.7646,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.7,328.24,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:38:920,-0.780764,395.812,0.0044557,0.00154118,0.00197532,0,0,-0.000522093,0,-0.008,9.85978,10.4991,10.4991,-0.780764,-0.780764,89,92.0067,155.82,0,1,70,120,1,0,254,11,512,0,0,139,3075,341.2,14,4087,1,2570,2036,7,4080,3967,1173.8,76,1539,0,33.56,33,3276.7,36,35.8,28,1.06165e-15,68.63,64.3,65.4,66.3,76.9,39.72,76.5,76.9,76.2,61.9,54.7,40.7,0,0,414.9,413.2,410.3,12,0,13,50.011,-11,-9,0.7642,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.69,328.3,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:39:920,-1.24198,395.812,0.00427259,0.000349437,0.00186968,0,0,-0.000559326,0,-0.005,10.062,10.2918,10.2918,-1.24198,-1.24198,89,92.0067,155.805,0,1,70,120,1,0,254,11,512,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.57,33,3276.7,36,35.8,28,1.06165e-15,68.62,64.3,65.4,66.3,76.84,39.71,76.5,76.84,76.14,61.9,54.7,40.71,0,0,414.9,413.1,410,12,0,13,50.006,-11,-9,0.7635,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.62,328.22,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:40:920,-1.52229,395.812,0.00425275,0.000236518,0.00193097,0,0,-0.00115017,0.01,-0.006,10.1623,10.4025,10.4025,-1.52229,-1.52229,89,92.0067,155.82,0,1,70,120,1,0,254,11,614.4,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.6,33,3276.7,36,35.8,28,1.06165e-15,68.6,64.3,65.4,66.3,76.8,39.7,76.49,76.8,76.1,61.9,54.7,40.71,0,0,415,413.1,410.1,12,0,13,50.019,-11,-9,0.7646,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.62,328.29,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:41:920,-2.10028,395.812,0.00391095,-0.000732444,0.0021006,0,0,0.000636593,0,-0.001,10.5703,11.9109,11.9109,-2.10028,-2.10028,89,92.0067,155.774,0,1,70,120,1,0,254,11,409.6,0,0,139,3075,238.8,14,4087,1,2570,2036,7,4080,3967,1148.2,76,1539,0,33.59,33,3276.7,36,35.8,28,1.06165e-15,68.6,64.3,65.4,66.3,76.8,39.7,76.4,76.8,76.1,61.9,54.7,40.77,0,0,415,413.1,410.3,12,0,13,50.026,-11,-9,0.7633,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.69,307.68,328.33,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:42:920,-3.21539,395.812,0.00327921,-0.000808741,0.00172479,0,0,0.00159498,0,0,11.0594,11.7064,11.7064,-3.21539,-3.21539,89,92.0067,155.789,0,1,70,120,1,0,254,11,614.4,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.59,33,3276.7,36,35.8,28,1.06165e-15,68.6,64.3,65.4,66.3,76.78,39.72,76.4,76.78,76.1,61.9,54.7,40.8,0,0,415,413.1,410.1,12,0,13,50.011,-11,-9,0.7662,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.65,328.36,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:43:920,-4.07465,395.812,0.00283975,-0.000793481,0.00153208,0,0,1.81977e-08,0,0,11.5098,12.8312,12.8312,-4.07465,-4.07465,89,92.0067,155.812,0,1,70,120,1,0,254,11,409.6,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.59,33,3276.7,36,35.8,28,1.06165e-15,68.6,64.3,65.4,66.3,76.72,39.7,76.35,76.72,76.1,61.9,54.71,40.8,0,0,415,413.1,410.1,12,0,13,50.019,-11,-9,0.7656,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.68,328.38,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:44:920,-3.65305,395.812,0.00186163,-0.000793481,0.00173268,0,0,2.52728e-19,0,0,12.2883,13.8093,13.8093,-3.65305,-3.65305,89,92.0067,155.827,0,1,70,120,1,0,254,11,716.8,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.6,33,3276.7,36,35.8,28,1.06165e-15,68.6,64.3,65.4,66.3,76.7,39.7,76.3,76.7,76.1,61.9,54.7,40.8,0,0,415.1,413,410,12,0,13,50.022,-11,-9,0.7667,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.6,328.32,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:45:920,-2.74647,395.812,0.00163274,-0.000793481,0.00174994,0,0,3.50987e-30,0,0,12.8344,13.4399,13.4399,-2.74647,-2.74647,89,92.0067,155.812,0,1,70,120,1,0,254,11,307.2,0,0,139,3075,290,14,4087,1,2570,2036,7,4080,3967,1161,76,1539,0,33.6,33,3276.7,36,35.8,28,1.06165e-15,68.6,64.3,65.4,66.3,76.7,39.7,76.3,76.7,76.1,61.9,54.7,40.8,0,0,415.2,413,410,12,0,13,50.039,-11,-9,0.7635,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.6,328.37,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
2022_4_8_19:55:46:920,-1.44685,395.812,0.00229194,-0.000793481,0.00133128,0,0,4.87442e-41,0,0,12.9039,12.5365,12.5365,-1.44685,-1.44685,89,92.0067,155.781,0,1,70,120,1,0,254,11,716.8,0,0,139,3075,238.8,14,4087,1,2570,2036,7,4080,3967,1148.2,76,1539,0,33.58,33,3276.7,36,35.8,28,1.06165e-15,68.6,64.3,65.4,66.3,76.62,39.7,76.3,76.62,76.07,61.9,54.7,40.8,0,0,415,413,410.1,12,0,13,50.02,-11,-9,0.7637,91.65,92.28,92.09,91.6,92.27,92.05,0,0,0,306.7,307.6,328.4,27968,32779,32779,33803,10,10,6,5913,1,1,0,0,0,
